username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
bcei8964,world friends,,354,301,8545,2019-08-31 13:53:45,470,12474,"#HongKongPolice wants to kill the Hong Kong reporters.
#HongKong #HongKongPoliceState #hongkongpolicebrutality #StandwithHonKong #FreeHongKong https://t.co/quz4H3JT92"
k_freehk,#四次元 #followbackhongkong #五大訴求缺一不可 #光復香港時代革命,,355,216,2599,2012-10-18 18:17:18,853,3721,"A firefighter arguing with riot #police after they shot the firetruck. The officer pushed the firefighter and pepper sprayed the journalists
#HongKongRioters 
#PoliceBrutality #PoliceState #StandWithHongKong #FreeHongKong https://t.co/Sc8OKK7eSr"
Saotome88,#FollowBackHongKong,,29,5,241,2010-06-04 16:38:11,395,572,"#HongKongPolice threw a tear gas grenade near Southorn Playground, which detonated right above them and they were severely gassed.

A riot police was kneeling in great pain after inhaling tear gas.

#HongKong
#HongKongProtests
Source:
Stand News
https://t.co/Lr2OIASVo7 https://t.co/f7bGRr0H4J"
KongerHome,#Fight for freedom Stand with Hong Kong #Fivedemandnotoneless #followbackhongkong #光復香港時代革命 #科勞手足,,488,183,290,2019-09-30 04:51:17,0,291,"@demosisto No even the citizens now, the one who are threatened the Hong Kong police will be totally get arrested, including the press, first-aid, firefighters and the elderly etc....
#StandWithHongKong 
#FightForFreedom"
alexlee83215649,Typical 27 years old Hong Konger,Hong Kong,169,34,913,2019-01-31 16:11:48,348,942,"Central.  Big shoutout to our reporters once again.  This is the abuse and attitude they have to take from #HKPolice for doing their job.  Looks like this one's feelings got hurt by @StandNewsHK before

#StandWithHongKong #HongKongProtests https://t.co/GwHrjXoqEX"
Wakeuphk1,ILoveMyHome- HK 香港🏡/Hongkong Foodie🍔,,68,54,715,2019-08-31 17:33:00,2535,613,"1. this happened in New Zealand
2. this did not happen because of 
#halloween2019 
PM @jacindaardern，why would ur country allow Chinese Amy marching on street &amp; intimatng others people supporting HongKong‘s protest
#StandWithHongKong

https://t.co/IKtQ2H2IsO"
Leo_Lau1,I'm HongKonger !,HK,18,9,18,2013-07-23 02:26:42,468,8,"HK police Chinazi??
Why would this happen in 2019 HK..

Its crazy ridiculous... speechless.. 

@SolomonYue @HawleyMO @SenRubioPress 

#chinazi #nazi #antichinazi #CPP #PoliceState #HKPoliceTerrorism #HKPoliceBrutality #FreeHK #HKprotests #甴近平 https://t.co/EN4CtcSXAW"
gtdestinations,Going-there is a global destination services company offering relocation assistance in over 150 worldwide destinations,Global,1464,1071,4449,2011-04-11 18:27:19,0,394,"#HongKong #expats vow not to quit city yet, but they have a ‘plan B’ https://t.co/7YVgqLL7NP 

@SimonMortlock @efc_global #expat #relocation #globalmobility"
_phoebelam,Hong Konger Five demands not one less 香港人加油 #手足互科,Hong Kong,174,53,274,2013-07-17 13:47:24,0,315,@DreamcastGuy Love your shirt and thank you for standing with Hong Kong #StandWithHongKong
g_sopor,I Love Hong Kong,,63,21,1767,2019-10-01 11:40:27,1554,1709,"Even Victoria Park has been teargassed.

District Elections candidates holding campaigns inside the park have been pepper sprayed, with one candidate being arrested.

They r within their rights and police has no grounds in arresting or stopping their campaigns.

#hkpolicestate https://t.co/5HSa3GeIkr"
sdminzhu,光復香港，時代革命，消滅中共，自由必勝！The Communist Party is the most evil terrorist organization in the world. Please help us eliminate the Communist Party! #freedomhongkong,United States,6497,13217,3712,2018-02-13 11:27:09,66,4320,"#HongKong
#HKPoliceState

Seriously? https://t.co/uKGjebtEio"
Figgy_Lihkg,#光復香港時代革命#LibreateHongKongRevolutionOurTime #Fight4Freedom #StandWithHongKong #5DemandsNotOneLess #FollowBackHongKong,Hong Kong,266,81,304,2014-06-22 07:43:22,197,202,"A fireman complained to the #HongKongPolice for the unnecessary firing of Tear Gas that landed on the fire engine. Fireman was affected by the TG as well.

A few police had lost their cool; confronted, ”we are dispersing crowd” and pushed the fireman away. 
#hkpolicestate https://t.co/AAGFkuzmxL"
PYK62528519,HKer,,69,113,7719,2019-09-19 16:58:19,119,2351,"#HongKong riot police crazily fired tear gas today and a tear gas outside SOGO CWB was on fire.

Riot police are now using #MadeInChina tear gas and directly fire them on human body! They may kill citizens with tear gas one day like the riot police in #Iraq.

#HKPoliceBrutality https://t.co/D6GVj4LbqR"
STWai7,,,2,0,14,2019-10-01 15:00:48,1529,0,Police usher people arrested at Southorn Playground in Wan Chai onto a coach. Onlookers tell them to look at the camera and shout out their names. #HongKong #HongKongProtests #antiELAB https://t.co/X4hvT5z2aT
This_Sophia,Made in Hong Kong. 唔想死住，我識游水。羽生黨員一枚 https://t.co/vdpO29urYa #手足互科,,151,149,555,2018-05-25 13:30:53,2,2663,The City of Tear (Gas) #HongKongProtests #HongKongProtesters #FightForFreedom https://t.co/s4frRC515j
HKerfai,"An ordinary HongKonger like many others. We stand together to fight.
香港人反抗！
#standwithhongkong
#followbackhongkong
#hkpolicestate
#HongKongPoliceTerrorism",HK,659,382,417,2019-08-15 17:06:57,0,293,"#HongKongPolice 
#HongKongPoliceState 
#hongkongpolicebrutality 
#HongKongProtesters 
#HongKong 

It is not just tear gas... its lethal! https://t.co/EKUyhAW9D5"
TizQueen,,,705,237,966,2015-10-27 10:16:17,81,2890,"Unlike other brand, #MadeInChina Tear Gas grenade actually BURST INTO FLAMES🔥 

With #HKPolice constantly firing at point-blank range, this is definitely a *lethal weapon* used by #HKPoliceTerrorists!

State-supported #HKPoliceTerrorism 
#HongKongProtests
https://t.co/zIsa94pd2X"
ippadeedooda,,,380,30,2195,2011-10-24 23:56:31,449,11418,"A fireman argued with #HongKongPolice because the police shot tear gas at the fire engine.

The police responded ""what the f**k did you say"", shoved the fireman into a wall, &amp; drove journalists at the scene away by pepper spraying them.

#HongKong
#HongKongProtests https://t.co/2yCPSro7oP"
5dots_haohuiyu,,"Kwai Tsing District, Hong Kong",184,149,21707,2016-01-01 14:01:01,5,25177,"One #HongKong citizen assaulted by many protesters for holding different political stand. 
https://t.co/g45lMjLOmx"
Freeasa99584134,Free as a bird,,15,4,607,2019-10-14 17:12:22,4,191,"@joshuawongcf The #HKPolice are Simply crazy! 
-They arrest election candidates 
- Violently stopped legal gatherings 
-shoot teargas bullet DIRECTLY towards people 
#SOSHK 
#hkPoliceBrutalitiy 
#HKPoliceState"
sh_a_ng,Cat and just a cat 🐈🐈🐈 🇭🇰🇭🇰🇭🇰,Hong Kong,513,285,3909,2014-02-08 02:04:23,464,4301,Meet Bobby Brisker. He served our country for 10 years as a U.S. Marine and stands behind the people of Hong Kong fighting for democracy. Thank you for your service to our country Bobby. @NBA @KingJames @mcuban https://t.co/9U4pQ07Iaz #StandwithHongKong https://t.co/awtnGPurxX
lilyho102,,,67,11,220,2011-01-12 14:26:09,98,33,This rat was not moving. People thought it might have been teargassed too. #HKprotests #HKPolice #HongKong #HongKongProtests #HongKongProtesters #HongKongProtest https://t.co/HLvSg7U7Uc
debbiesyh1,Hongkonger | A cat lover | HongKongFollowback Press this link to see more about the Hong Kong protests: https://t.co/WzqqzGYkAB,Hong Kong,258,224,1148,2017-11-19 14:11:50,1529,5710,Police usher people arrested at Southorn Playground in Wan Chai onto a coach. Onlookers tell them to look at the camera and shout out their names. #HongKong #HongKongProtests #antiELAB https://t.co/X4hvT5z2aT
DoroxBSx,,Hong Kong,71,30,348,2011-11-14 09:16:35,888,212,"Not even one hour into today’s assemblies, and police is already firing teargas on Hennesy road, near Times Square.

Young protester once again extinguishing the pellets in swift movements, this time with a Thermos.😎

#HKPoliceState 
#StandwithHK 

Live Source : @StandNewsHK https://t.co/UF2VsxPHsq"
sundysasa,,,1584,509,31810,2019-08-22 09:11:37,30,15862,"At 18:20  Police forced three journalists from Students Vision Media to take off their masks,  yelled ""Under the anti-mask law, student press are no longer journalists, calling yourselves college students, do you understand the law?"", ""stop humiliating yourself!"" #HKPoliceState https://t.co/x5DsVyXrwb"
WhyWhy75463547,HongKonger + Melburnian • What a privilege to be able to believe in freedom and fight for it #standwithHK  • Figure skating Fan • Environmentalist,,1023,582,2500,2019-08-17 05:04:21,1,5429,"@maryhui Even with masks #hkpolice are suffocating, let’s think about the peaceful protesters who have no protective gear at all, those who got TG when going to a 100% legal and approved protest today. 
#hkPoliceBrutalitiy #HongKongProtests"
bbgogo2,#Antimasklaw #standwithhongkong #hongkongprotest #followbackhongkong,,1541,973,6400,2019-08-31 18:27:04,33,7375,"11•2 18:45 
In CWB Times Square, a FA with his back being injured by the explosion of portable TG. A large proportion is burnt and entering coma situation. Did #HKPF wanted to kill all of us with their weapons &amp; attack #HK people everywhere? 😷
#HKPoliceBrutality https://t.co/KJ8QJeKr4I"
Lcy53856235,Hongkonger,,50,2,99,2019-10-20 03:48:38,1196,175,"Police have fired multiple rounds of tear gas into Victoria Park, where hundreds, if not thousand of people were gathering peacefully to support the ongoing pro-democracy movement. #HongKong https://t.co/YgAxoQnRSy"
Chung60119556,Honghonger,hong kong,290,111,414,2019-10-02 14:28:41,155,305,"The police beat the firefighter, Fuck off🤬🤬🤬🤬🤬
#HKPoliceState #HKPoliceTerrorism #hkPoliceBrutalitiy #HKHumanRightsandDemocracyAct https://t.co/xc31JU3iyG"
TKChun106,,,147,28,236,2014-05-09 03:42:45,4991,804,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
Bonsue9,Stand with Hong Kong,,141,94,3788,2019-10-06 16:08:22,1701,4152,"Riot police arrived in police car and charged into Southorn Playground, randomly tackled a young girl to the ground.

A few dozen citizens were also charged upon and detained behind the gates for no reason.

Insanity.

#HKPoliceState 
#StandWithHongKong 

Source : @StandNewsHK https://t.co/I66qYzDEAL"
chungc9tw,"A wakened Hongkonger who believes in faith, hope and love🌱 6月醒覺的廢中師奶一名",香港,259,231,1743,2010-12-17 14:53:29,1271,2327,"Thank you Sydney for your support!! 

#FightForFreedom #StandwithHK 

We ask for what we are promised, Autonomy, not more, not less. https://t.co/ACFpQFq8d2"
kennii0555,#DMMバヌーシー #ディープシャイン #アイワナシーユー 大好き❤ #ラヴズオンリーユー 初めての出資馬❤ #霞ヶ浦ライディングファーム 応援中♪ #本気で馬と遊ぶ会 会員（予定）#ライスシャワー 時代が競馬全盛♪バヌーシーのおかげで復活です😎✨ですが…キッカケは #こじはる ❤笑 #てんなこ 応援してます😍✨,埼玉県,839,875,15484,2017-09-08 06:24:25,9,71223,"#LIVE: In Sheung Wan, construction waste is used to build barricades. An Arome chain, a franchise under the targeted Maxim’s group, has also been vandalised. Water is seeping from the shop. https://t.co/1oQmo8GYKh #hongkongprotests https://t.co/vIT4XFz5MA"
C9HK1,A C9 (nickname of housewives in HK) who love the motherland : Hong Kong 🖐,Hong Kong,146,64,2062,2019-10-05 04:17:44,501,602,A prominent social worker surnamed Chan was tackled to the ground by riot police and is now being retained. Chan is often seen at the front lines trying to reason with riot police. A thick cloud of teargas is seen in the background. #HongKongProtests https://t.co/OwpwmIJiWa
SnowdenChristi2,"我真的不知怎跟你解釋，因我只是一隻貓
I don't know how to explain to you. I'm just a Cat!",,124,40,502,2019-09-04 02:37:26,888,728,"Not even one hour into today’s assemblies, and police is already firing teargas on Hennesy road, near Times Square.

Young protester once again extinguishing the pellets in swift movements, this time with a Thermos.😎

#HKPoliceState 
#StandwithHK 

Live Source : @StandNewsHK https://t.co/UF2VsxPHsq"
kwankaihim2,Him,,29,2,327,2019-08-31 08:00:02,1554,326,"Even Victoria Park has been teargassed.

District Elections candidates holding campaigns inside the park have been pepper sprayed, with one candidate being arrested.

They r within their rights and police has no grounds in arresting or stopping their campaigns.

#hkpolicestate https://t.co/5HSa3GeIkr"
Dariuswu,,Hong Kong,118,5,494,2009-06-28 04:31:33,0,647,"@demosisto A pedestrian in Mongkok #Hongkong was hit by a tear gas cannister. It was luckily the leather bag took it for her. Look at the burnt mark on the leather bag. It is devastated if it hit anyone! Spread this please! Source : 
https://t.co/MqwzZ4Azqg https://t.co/kTX189DbFx"
wai_him,,,35,6,93,2011-03-06 10:39:52,104,51,"Former Financial Secretary and 2017 Chief Executive candidate John Tsang was spotted around Causeway Bay on Saturday afternoon at the time of the protests. He did not respond to media enquiries.

Photo: Stand News. #hongkong https://t.co/vEbEs3eBHo"
hasunoutena,いろんな意味で半隠居生活を余儀なくされる＆仕方ないからエンジョイ中の、脳内におっさんと乙女が住んでるBBA。60歳から人生薔薇色になるという難儀な星の下に生まれたらしい魚座。 年齢不詳＆国籍不明と言われ早○年、でも純日本人。ヘッダー画像は自作コラージュの一部。ここで会えたのも何かのご縁、よろしくお付き合いください！,東京　古本屋と古道具屋の多い町在住。,1850,2838,761628,2010-04-03 13:09:45,47,666860,How rediculous!!  The #HKPolice shooting to the #hongkongers just like shooting the animals!!!  Minimum force?  To control the crowd?  Fuck the popo.  #HKPoliceTerrorism @SolomonYue @hoccgoomusic @joshuawongcf @UNHumanRights @SenToomey https://t.co/MDI0L5enyZ
ReneeRose723,Bernie / Warren 2020,,3557,4560,38164,2016-03-31 22:19:48,56,99921,Fearless #HongKongProtesters  #SOSHK #StandWithHongKong https://t.co/SeVw669g86
ABrook24444430,"#FightForFreedom #StandWithHK 🖐🏻💛 “I want justice, oceans of it. I want fairness, rivers of it. That’s what I want.” Elijah E. Cummings",,539,134,2189,2019-10-14 15:50:45,167,2223,"#China-made teargas canister stuck in the road. Citizen tried to pull it out, but failed
Credit - @hkgetv 
#PoliceState #StandWithHongKong #FreeHongKong #HongKong #HongKongProtests https://t.co/IkyHfFtrPH"
lovelyhk7,Love freedom,,17,7,88,2019-10-16 15:18:32,848,81,"Police arrest Richard Chan, a candidate in district elections in Tai Po, as they clean his eyes after local media says he was pepper sprayed. 

Chan was dubbed ""airport uncle"" after he stood between police and youngsters at an airport protest earlier this summer #HongKongProtests https://t.co/QHUjsTD2eY"
